FoodID,FoodCode,FoodGroupID,FoodSourceID,FoodDescription,FoodDescriptionF,FoodDateOfEntry,FoodDateOfPublication,CountryCode,ScientificName
4280,4280,19,0,"Dessert, flan, caramel custard, dry mix, prepared with whole milk","Dessert, flan au caramel, mélange sec, préparé avec lait entier",1994-01-01,,19232,
4281,4281,19,0,"Icing (frosting), chocolate, creamy, dry mix, unprepared","Glaçage, chocolat, crémeux, mélange sec, non préparé",1994-01-01,,19240,
4282,4282,19,0,"Icing (frosting), chocolate, creamy, dry mix, prepared with butter","Glaçage, chocolat, crémeux, mélange sec, préparé avec beurre",1994-01-01,,19241,
4283,4283,19,0,"Icing (frosting), vanilla (white), creamy, dry mix, unprepared","Glaçage, vanille (blanc), crémeux, mélange sec, non préparé",1994-01-01,,19244,
4284,4284,19,0,"Icing (frosting), vanilla (white), creamy, dry mix, prepared with butter","Glaçage, vanille (blanc), crémeux, mélange sec, préparé avec beurre",1994-01-01,,19245,
4285,4285,19,0,"Icing (frosting), white, fluffy, dry mix, unprepared","Glaçage, blanc, velouté, mélange sec, non préparé",1994-01-01,,19246,
4286,4286,19,0,"Icing (frosting), white, fluffy, dry mix, prepared with water","Glaçage, blanc, velouté, mélange sec, préparé avec eau",1994-01-01,,19247,
4287,4287,19,0,"Dessert, frozen, fruit and juice bar","Dessert, congelé, barre de fruits et jus",1994-01-01,,19263,
4288,4288,19,0,"Dessert, frozen, ice cream, chocolate","Dessert, congelé, crème glacée, chocolat",1994-01-01,,19270,
4289,4289,19,0,"Dessert, frozen, ice cream, strawberry","Dessert, congelé, crème glacée, fraises",1994-01-01,,19271,
4290,4290,19,0,"Dessert, frozen, ices, water, lime","Dessert, congelé, glaces à l'eau, lime",1994-01-01,,19280,
4291,4291,19,0,"Dessert, frozen, ice pop","Dessert, congelé, pop glacé",1994-01-01,,19283,
4292,4292,19,0,"Dessert, frozen yogourt, vanilla, soft-serve","Dessert, congelé, yogourt glacé, vanille, mou",1994-01-01,,19293,
4293,4293,19,0,"Sweets, fruit butters, apple","Confiseries, beurre de fruits, pomme",1994-01-01,,19294,
4294,4294,19,0,"Sweets, honey, strained or extracted","Confiseries, miel, filtre ou extrait",1994-01-01,,19296,
4295,4295,19,0,"Sweets, jams and preserves","Confiseries, confitures et conserves",1994-01-01,,19297,
4296,4296,19,0,"Sweets, jellies","Confiseries, gelées",1994-01-01,,19300,
4297,4297,19,0,"Candies, fudge, chocolate marshmallow with nuts, homemade","Bonbons, fudge, chocolat et guimauves avec noix, fait maison",1994-01-01,,19301,
4298,4298,19,0,"Sweets, marmalade, orange","Confiseries, marmelade, orange",1994-01-01,,19303,
4299,4299,19,0,"Sweets, fancy molasses","Confiseries, mélasse de fantaisie",1994-01-01,,19304,
4300,4300,19,30,"Sweets, molasses, blackstrap","Confiseries, mélasse noire (mélasse verte)",1994-01-01,,,
4301,4301,19,0,"Sweets, pectin, unsweetened, dry mix","Confiseries, pectine, non sucrée, mélange sec",1994-01-01,,19310,
4303,4303,19,0,"Sweets, pie fillings, canned apple","Confiseries, garniture à tarte, conserve, pomme",1994-01-01,,19312,
4304,4304,19,0,"Sweets, pie fillings, canned, cherry","Confiseries, garniture à tarte, conserve, cerise",1994-01-01,,19314,
4305,4305,19,0,"Dessert, pudding, banana, dry mix, instant, unprepared","Dessert, pouding, banane, mélange sec, instantané, non préparé",1994-01-01,,19318,
4306,4306,19,0,"Dessert, pudding, banana, dry mix, instant, prepared with whole milk","Dessert, pouding, banane, mélange sec, instantané, préparé avec lait entier",1994-01-01,,19319,
4307,4307,19,0,"Dessert, pudding, banana, dry mix, regular, unprepared","Dessert, pouding, banane, mélange sec, régulier, non préparé",1995-01-01,,19320,
4308,4308,19,0,"Dessert, pudding, banana, dry mix, regular, prepared with whole milk","Dessert, pouding, banane, mélange sec, régulier, préparé avec lait entier",1994-01-01,,19321,
4309,4309,19,0,"Dessert, pudding, coconut, dry mix, instant, unprepared","Dessert, pouding, noix de coco, mélange sec, instantané, non préparé",1994-01-01,,19322,
4310,4310,19,0,"Dessert, pudding, coconut, dry mix, instant, prepared with whole milk","Dessert, pouding, noix de coco, mélange sec, instantané, préparé avec lait entier",1994-01-01,,19323,
4311,4311,19,0,"Dessert, pudding, coconut, dry mix, regular, unprepared","Dessert, pouding, noix de coco, mélange sec, régulier, non préparé",1994-01-01,,19324,
4312,4312,19,0,"Dessert, pudding, coconut, dry mix, regular, prepared with whole milk","Dessert, pouding, noix de coco, mélange sec, régulier, préparé avec lait entier",1994-01-01,,19325,
4313,4313,19,0,"Dessert, pudding, lemon, dry mix, instant, unprepared","Dessert, pouding, ditron, mélange sec, instantané, non préparé",1994-01-01,,19330,
4314,4314,19,0,"Dessert, pudding, lemon, dry mix, instant, prepared with whole milk","Dessert, pouding, citron, mélange sec, instantané, préparé avec lait entier",1994-01-01,,19331,
4315,4315,19,0,"Dessert, pudding, lemon, dry mix, regular, unprepared","Dessert, pouding, citron, mélange sec, régulier, non préparé",1994-01-01,,19332,
4316,4316,19,0,"Dessert, pudding, lemon, dry mix, regular, prepared","Dessert, pouding, citron, mélange sec, régulier, préparé",1994-01-01,,19333,
4317,4317,19,0,"Sweets, sugar, brown","Confiseries, sucre, brun (cassonade)",1994-01-01,,19334,
4318,4318,19,0,"Sweets, sugars, granulated","Confiseries, sucre, granulé",1994-01-01,,19335,
4319,4319,19,0,"Sweets, sugars, icing (powdered)","Confiseries, sucre à glacer",1994-01-01,,19336,
4320,4320,19,23,"Sweets, sugars, maple, hard","Confiseries, sucre d'érable, dur",1994-01-01,,19340,
4321,4321,19,0,"Sweets, syrups, chocolate, fudge-type","Confiseries, sirop, chocolat, type fudge",1994-01-01,,19348,
4322,4322,19,0,"Sweets, syrups, corn, dark","Confiseries, sirop de maïs, foncé",1994-01-01,,19349,
4323,4323,19,0,"Sweets, syrups, corn light","Confiseries, sirop de maïs, clair",1994-01-01,,19350,
4324,4324,19,0,"Sweets, syrups, corn, high-fructose","Confiseries, sirop de maïs, élevé en fructose",1995-01-01,,19351,
4325,4325,19,0,"Sweets, syrups, malt","Confiseries, sirop de malt",1994-01-01,,19352,
4326,4326,19,23,"Sweets, syrups, maple, bulk","Confiseries, sirop d'érable, en vrac",1994-01-01,,19353,
4327,4327,19,0,"Sweets, syrups, sorghum","Confiseries, sirop de sorgho",1994-01-01,,19355,
4328,4328,19,0,"Sweets, syrups, table blends, pancake, with 2% maple","Confiseries, sirop de table, crêpe, avec 2% érable",1994-01-01,,19360,
4329,4329,19,0,"Sweets, syrups. table blends, cane and 15% maple","Confiseries, sirop de table, canne et 15% érable",1994-01-01,,19361,
4330,4330,19,0,"Sweets, syrups, table blends, corn, refiner's syrup and sugar","Confiseries, sirop de table, maïs, sirop de raffinerie et sucre",1994-01-01,,19362,
4331,4331,19,0,"Sweets, topping (spread), butterscotch or caramel","Confiseries, garniture (tartinade), caramel",1994-01-01,,19364,
4332,4332,19,0,"Sweets,  topping, marshmallow cream","Confiseries, garniture, crème de guimauve",1994-01-01,,19365,
4333,4333,19,0,"Sweets, topping, pineapple","Confiseries, garniture, ananas",1994-01-01,,19366,
4334,4334,19,0,"Sweets, topping, nuts in syrup","Confiseries, garniture, noix dans sirop",1994-01-01,,19367,
4335,4335,19,0,"Candies, Skittles","Bonbons, Skittles",1994-01-01,,19370,
4336,4336,19,0,"Icing (frosting), vanilla (white), creamy, dry mix, prepared with margarine","Glaçage, vanille (blanc), crémeux, mélange sec, préparé avec margarine",1994-01-01,,19371,
4337,4337,19,0,"Icing (frosting), chocolate, creamy, dry mix, prepared with margarine","Glaçage, chocolat, crémeux, mélange sec, préparé avec margarine",1994-01-01,,19372,
4340,4340,19,0,"Icing (frosting), glaze, homemade","Glaçage, fondant, fait maison",1994-01-01,,19375,
4350,4350,19,0,"Dessert, frozen yogourt, chocolate, soft-serve","Dessert, congelé, yogourt glacé, chocolat, mou",1994-01-01,,19393,
4351,4351,25,0,"Snacks, banana chips","Grignotises, croustilles de bananes séchées",1994-01-01,,19400,
4352,4352,25,0,"Snacks, corn nuts, barbecue","Grignotises, grignotises de maïs (corn nuts), barbecue",1994-01-01,,19401,
4354,4354,25,0,"Snacks, crisped rice bar, almond","Grignotises, barre de riz croustillant, amandes",1994-01-01,,19403,
4358,4358,7,0,"Meat sticks, beef, non-refrigerated, smoked","Bâtonnets de viande, non-réfrigérés, fumés",1994-01-01,,19407,
4359,4359,25,0,"Snacks, pork skins, barbecue","Grignotises, croustilles de porc, barbecue",1994-01-01,,19408,
4360,4360,25,0,"Snacks, potato chips, dried potatoes, plain","Grignotises, croustilles de pommes de terre séchées, nature",1994-01-01,,19410,
4361,4361,25,0,"Snacks, potato chips, dried potatoes, cheese","Grignotises, croustilles de pommes de terre séchées, fromage",1994-01-01,,19412,
4362,4362,25,0,"Snacks, rice cakes, brown rice, corn","Grignotises, galettes de riz brun, maïs",1994-01-01,,19413,
4363,4363,25,0,"Snacks, rice cakes, brown rice, multigrain","Grignotises, galettes de riz brun, multigrains",1994-01-01,,19414,
4364,4364,25,0,"Snacks, potato sticks","Grignotises, bâtonnets de pommes de terre",1994-01-01,,19415,
4365,4365,25,0,"Snacks, rice cakes, brown rice, rye","Grignotises, galettes de riz brun, seigle",1994-01-01,,19416,
4366,4366,25,0,"Snacks, sesame sticks, wheat-based, salted","Grignotises, bâtonnets de sésame, base de blé, salés",1994-01-01,,19418,
4367,4367,25,30,"Snacks, corn cakes","Grignotises, galettes de maïs",1994-01-01,,,
4369,4369,25,0,"Snacks, potato chips, cheese","Grignotises, croustilles de pommes de terre, fromage",1994-01-01,,19421,
4371,4371,25,0,"Snacks, tortilla chips, nacho, light","Grignotises, croustilles, tortilla, nacho, légères",1994-01-01,,19424,
4372,4372,25,0,"Snacks, taro chips","Grignotises, croustilles de taro",1994-01-01,,19524,
4373,4373,19,0,"Sweets, chocolate, semisweet, made with butter","Confiseries, chocolat, mi-sucré, préparé avec beurre",1994-01-01,,19701,
4374,4374,19,0,"Icing (frosting), chocolate, creamy, ready-to-eat","Glaçage, chocolat, crémeux, prêt-à-manger",1994-01-01,,19226,
4375,4375,19,0,"Icing (frosting), coconut-nut, ready to eat","Glaçage, noix de coco-noix, prêt-à-manger",1995-01-01,,19227,
4376,4376,19,0,"Icing (frosting), cream cheese flavour, ready to eat","Glaçage, saveur de fromage à la crème, prêt-à-manger",1994-01-01,,19228,
4377,4377,19,30,"Icing (frosting), sour cream flavour, ready to eat","Glaçage, saveur de crème sure, prêt-à-manger",1995-01-01,,,
4378,4378,19,0,"Icing (frosting), vanilla (white), creamy, ready-to-eat","Glaçage, vanille (blanc), crémeux, prêt-à-manger",1994-01-01,,19230,
4379,4379,19,0,"Sweets, jams and preserves, apricot","Confiseries, confitures et conserves, abricot",1994-01-01,,19719,
4380,4380,19,0,"Candies, bars / chips, semisweet chocolate with butter","Bonbons, carrés / grains (pépites), chocolat mi-sucré avec beurre",1995-01-01,,19701,
4381,4381,25,0,"Snacks, corn cakes, very low sodium","Grignotises, galettes de maïs, ultra faible en sodium",1994-01-01,,19800,
4382,4382,25,0,"Snacks, popcorn, air-popped, white popcorn","Grignotises, mais soufflé à l'air, nature, maïs blanc",1994-01-01,,19806,
4383,4383,25,0,"Snacks, popcorn, oil-popped, white popcorn, with salt","Grignotises, maïs soufflé à l'huile, maïs blanc, sel ajouté",1994-01-01,,19807,
4386,4386,25,0,"Snacks, pretzels, hard, plain, unsalted","Grignotises, bretzels, durs, nature, sans sel",1994-01-01,,19814,
4387,4387,25,0,"Snacks, rice cakes, brown rice, plain, unsalted","Grignotises, galettes de riz brun, nature, sans sel",1994-01-01,,19816,
4388,4388,25,0,"Snacks, rice cakes, brown rice, buckwheat, unsalted","Grignotises, galettes de riz brun, nature, sarrasin, sans sel",1994-01-01,,19817,
4389,4389,25,0,"Snacks, rice cakes, brown rice, multigrain, unsalted","Grignotises, galettes de riz brun, multigrains, sans sel",1994-01-01,,19818,
4390,4390,25,0,"Snacks, rice cakes, brown rice, sesame seed, unsalted","Grignotises, galettes de riz brun, graines de sésame, sans sel",1994-01-01,,19819,
4391,4391,25,0,"Snacks, sesame sticks, wheat-based, unsalted","Grignotises, bâtonnets de sésame, base de blé, sans sel",1994-01-01,,19820,
4392,4392,25,0,"Snacks, trail mix, regular, unsalted","Grignotises, mélange montagnard, régulier, non salé",1994-01-01,,19821,
4393,4393,25,0,"Snacks, trail mix, regular with chocolate chips, unsalted","Grignotises, mélange montagnard, régulier avec grains de chocolat, sans sel",1994-01-01,,19822,
4394,4394,25,3,"Snacks, pretzels, hard, plain, salted","Grignotises, bretzels, durs, nature, salés",1994-01-01,,19047,
4396,4396,19,20,"Candied foods, maraschino cherries, jar, solids and liquid","Confits, cerises au marasquin, bocal, solides et liquide",1981-01-01,,,
4397,4397,19,20,"Candied foods, cherries","Confits, cerises",1981-01-01,,,
4398,4398,19,20,"Candied foods, citron","Confits, cédrat",1981-01-01,,,
4400,4400,19,20,"Candied foods, ginger root, crystallized","Confits, gingembre, racine, cristallisée",1981-01-01,,,
4401,4401,19,20,"Candied foods, grapefruit peel","Confits, pamplemousse, pelure",1981-01-01,,,
4402,4402,19,20,"Candied foods, lemon peel","Confits, citron, pelure",1981-01-01,,,
4403,4403,19,20,"Candied foods, orange peel","Confits, orange, pelure",1981-01-01,,,
4405,4405,19,20,"Candied foods, pineapple","Confits, ananas",1981-01-01,,,
4407,4407,25,0,"Snacks, potato chips, plain, salted","Grignotises, croustilles de pommes de terre, nature",1985-01-01,,19411,
4409,4409,20,0,"Grains, amaranth, raw","Grains céréaliers, amarante, cru",1990-01-01,,20001,amaranthus spp.
4410,4410,20,0,"Grains, arrowroot flour","Grains céréaliers, farine d'arrowroot",1990-01-01,,20003,
4411,4411,20,0,"Grains, barley, pearled, dry","Grains céréaliers, orge, perlé, sec",1990-01-01,,20005,
4412,4412,20,0,"Grains, buckwheat groats, roasted, dry","Grains céréaliers, gruau de sarrasin, rôti, sec",1990-01-01,,20009,
4413,4413,20,0,"Grains, buckwheat groats, roasted, cooked","Grains céréaliers, gruau de sarrasin, rôti, cuit",1990-01-01,,20010,
4414,4414,20,0,"Grains, bulgur, dry","Grains céréaliers, bulgur, sec",1990-01-01,,20012,
4415,4415,20,0,"Grains, corn, yellow, field, dry","Grains céréaliers, maïs, jaune, campagnard, sec",1990-01-01,,20014,Zea mays mays L.
4416,4416,20,0,"Grains, corn bran, crude","Grains céréaliers, son de maïs, brut",1990-01-01,,20015,
4417,4417,20,0,"Grains, corn flour, yellow, whole-grain","Grains céréaliers, farine de maïs, jaune, grain entier",1990-01-01,,20016,
4418,4418,20,1,"Grains, cornmeal (yellow), whole-grain","Grains céréaliers, semoule de maïs (jaune), grain entier",1990-01-01,,20020,
4419,4419,20,0,"Grains, cornstarch","Grains céréaliers, fécule de maïs",1990-01-01,,20027,
4420,4420,20,0,"Grains, couscous, dry","Grains céréaliers, couscous, sec",1990-01-01,,20028,
4421,4421,20,0,"Grains, oats","Grains céréaliers, avoine",1990-01-01,,20038,Avena sativa L.
4422,4422,20,0,"Grains, rice, brown, medium-grain, dry","Grains céréaliers, riz brun, grain moyen, sec",1990-01-01,,20040,
4423,4423,20,0,"Grains, rice, brown, medium-grain, cooked","Grains céréaliers, riz brun, grain moyen, cuit",1990-01-01,,20041,
4424,4424,20,0,"Grains, rice, white, glutinous, dry","Grains céréaliers, riz blanc, glutineux, sec",1990-01-01,,20054,
4425,4425,20,0,"Grains, rice, white, glutinous, cooked","Grains céréaliers, riz blanc, glutineux, cuit",1990-01-01,,20055,
4426,4426,20,0,"Grains, rice, white with pasta and seasonings, dry","Grains céréaliers, riz blanc avec pâtes et assaisonnements, sec",1990-01-01,,20056,
4427,4427,20,0,"Grains, rice, white with pasta and seasonings, cooked","Grains céréaliers, riz blanc avec pâtes et assaisonnements, cuit",1990-01-01,,20057,
4428,4428,20,0,"Grains, rice bran, crude","Grains céréaliers, son de riz, brut",1990-01-01,,20060,
4429,4429,20,0,"Grains, rice flour, white","Grains céréaliers, riz blanc, farine",1990-01-01,,20061,
4430,4430,20,0,"Grains, rye flour, medium","Grains céréaliers, farine de seigle moyenne",1990-01-01,,20064,
4431,4431,20,0,"Grains, rye flour, light","Grains céréaliers, farine de seigle pâle",1990-01-01,,20065,
4432,4432,20,0,"Grains, sorghum","Grains céréaliers, sorgho",1990-01-01,,20067,Sorghum spp.
4433,4433,20,0,"Grains, tapioca, pearl, dry","Grains céréaliers, tapioca, perlé, sec",1990-01-01,,20068,
4434,4434,20,0,"Grains, triticale","Grains céréaliers, triticale",1990-01-01,,20069,X Triticosecale rimpaui Wittm.
4435,4435,20,0,"Grains, triticale flour, whole-grain","Grains céréaliers, farine de triticale, grain entier",1990-01-01,,20070,
4436,4436,20,0,"Grains, wheat, hard red spring","Grains céréaliers, blé de force roux de printemps (blé vitreux roux de printemps)",1990-01-01,,20071,Triticum aestivum L.
4437,4437,20,0,"Grains, wheat, hard red winter","Grains céréaliers, blé de force roux d'hiver (blé vitreux roux d'hiver)",1990-01-01,,20072,Triticum aestivum L.
4438,4438,20,0,"Grains, wheat, soft red winter","Grains céréaliers, blé tendre rouge d'hiver",1990-01-01,,20073,Triticum aestivum L.
4439,4439,20,0,"Grains, wheat, hard white","Grains céréaliers, blé blanc dur",1990-01-01,,20074,Triticum aestivum L.
4440,4440,20,0,"Grains, wheat, soft white","Grains céréaliers, blé blanc tendre",1990-01-01,,20075,Triticum aestivum L>
4441,4441,20,0,"Grains, wheat, durum","Grains céréaliers, blé durum",1990-01-01,,20076,Triticum durum Desf.
4442,4442,20,3,"Grains, wheat bran, crude","Grains céréaliers, son de blé, brut",1990-01-01,,20077,
4443,4443,20,3,"Grains, wheat germ, crude","Grains céréaliers, germe de blé, brut",1990-01-01,,20078,
