FoodID,MeasureID,ConversionFactorValue,ConvFactorDateOfEntry
4447,1454,0.30000,2004-08-27
4448,341,0.45647,1997-05-01
4448,415,1.14117,2003-08-22
4448,867,0.20000,2003-08-22
4448,1467,0.15000,2004-08-27
4449,341,0.67625,1997-05-01
4449,415,1.69062,2003-08-22
4449,1601,0.45000,2004-08-27
4450,341,0.69315,1997-05-01
4450,383,0.86644,2003-08-22
4450,415,1.73288,2003-08-22
4450,1457,1.40000,2004-08-27
4451,341,0.66779,1997-05-01
4451,415,1.66948,2003-08-22
4451,867,0.20000,2003-08-22
4451,1454,0.30000,2004-08-27
4452,341,0.44379,1997-05-01
4452,415,1.10947,2003-08-22
4452,1470,0.85000,2004-08-27
4453,341,0.59172,1997-05-01
4453,383,0.73965,2003-08-22
4453,415,1.47930,2003-08-22
4453,1602,2.15000,2005-02-11
4454,341,0.67625,1997-05-01
4454,383,0.84531,2003-08-22
4454,415,1.69063,2003-08-22
4454,1602,2.15000,2006-09-13
4455,341,0.67625,1997-05-01
4455,383,0.84531,2003-08-22
4455,415,1.69063,2003-08-22
4455,1602,2.15000,2004-08-27
4456,341,0.44379,1997-05-01
4456,415,1.10947,2003-08-22
4456,1470,0.85000,2004-08-27
4457,341,0.59172,1997-05-01
4457,383,0.73965,2003-08-22
4457,415,1.47930,2003-08-22
4457,1602,2.15000,2004-08-27
4458,341,0.67625,1997-05-01
4458,383,0.84531,2003-08-22
4458,415,1.69062,2003-08-22
4458,1602,2.15000,2004-08-27
4459,341,0.19019,1997-05-01
4459,383,0.23774,2003-08-22
4459,415,0.47549,2003-08-22
4459,1574,0.25000,2004-08-27
4460,1470,0.85000,2004-08-27
4461,341,0.48183,1997-05-01
4461,383,0.60228,2003-08-22
4461,415,1.20456,2003-08-22
4461,1602,2.15000,2004-08-27
4462,1470,0.85000,2004-08-27
4463,341,0.74387,1997-05-01
4463,383,0.92984,2003-08-22
4463,415,1.85968,2003-08-22
4463,1602,2.15000,2004-08-27
4464,341,0.59172,1997-05-01
4464,383,0.73965,2003-08-22
4464,415,1.47930,2003-08-22
4464,1602,2.15000,2004-08-27
4465,341,0.48183,1997-05-01
4465,415,1.20456,2003-08-22
4465,867,0.20000,2003-08-22
4465,1454,0.30000,2004-08-27
4466,341,0.59172,1997-05-01
4466,383,0.73965,2003-08-22
4466,415,1.47930,2003-08-22
4466,1602,2.15000,2004-08-27
4467,341,0.67625,1997-05-01
4467,415,1.69062,2003-08-22
4467,867,1.01360,2003-08-22
4467,1601,0.45000,2004-08-27
4468,341,0.67625,1997-05-01
4468,383,0.84531,2003-08-22
4468,415,1.69062,2003-08-22
4468,1602,2.15000,2004-08-27
4469,341,0.59172,1997-05-01
4469,383,0.73965,2003-08-22
4469,415,1.47930,2003-08-22
4469,1602,2.15000,2004-08-27
4470,341,0.67210,2008-07-07
4470,383,0.84010,2008-07-07
4470,415,1.68010,2008-07-07
4470,867,0.20000,2003-08-22
4470,1601,0.45000,2004-08-27
4471,341,0.78191,1997-05-01
4471,415,1.95478,2003-08-22
4471,1601,0.45000,2004-08-27
4472,341,0.78191,1997-05-01
4472,415,1.95478,2003-08-22
4472,1601,0.45000,2004-08-27
4473,341,0.73964,1997-05-01
4473,383,0.92456,2003-08-22
4473,415,1.84911,2003-08-22
4473,1457,1.40000,2004-08-27
4474,341,0.82418,1997-05-01
4474,415,2.06044,2003-08-22
4474,1601,0.45000,2004-08-27
4475,341,0.78614,2003-08-22
4475,383,0.98267,2003-08-22
4475,415,1.96534,2003-08-22
4475,1457,1.40000,2004-08-27
4476,341,0.84531,1997-05-01
4476,415,2.11327,2003-08-22
4476,1601,0.45000,2004-08-27
4477,341,0.86644,1997-05-01
4477,383,1.08305,2003-08-22
4477,415,2.16610,2003-08-22
4477,1457,1.40000,2004-08-27
4478,341,0.70583,1997-05-01
4478,415,1.76458,2003-08-22
4478,867,0.20000,2003-08-22
4478,1601,0.45000,2011-04-18
4479,341,0.67625,1997-05-01
4479,383,0.84531,2003-08-22
4479,415,1.69062,2003-08-22
4479,1602,2.15000,2004-08-27
4480,341,0.59172,1997-05-01
4480,383,0.73965,2003-08-22
4480,415,1.47930,2003-08-22
4480,1602,2.15000,2004-08-27
4481,341,0.40152,1997-05-01
4481,415,1.00380,2003-08-22
4481,1601,0.45000,2004-08-27
4482,341,0.69738,1997-05-01
4482,383,0.87172,2003-08-22
4482,415,1.74345,2003-08-22
4482,1457,1.40000,2004-08-27
4483,341,0.67625,1997-05-01
4483,383,0.84531,2003-08-22
4483,415,1.69062,2003-08-22
4483,1602,2.15000,2004-08-27
4484,341,0.52832,1997-05-01
4484,415,1.32079,2003-08-22
4484,867,0.20000,2003-08-22
4484,1454,0.30000,2004-08-27
4485,341,0.77680,1997-05-01
4485,415,1.94421,2003-08-22
4485,867,0.20000,2003-08-22
4485,1601,0.45000,2004-08-27
4486,341,0.66357,1999-09-02
4486,383,0.82946,2003-08-22
4486,415,1.65892,2003-08-22
4486,1457,1.40000,2004-08-27
4487,341,0.71851,1997-05-01
4487,415,1.79628,2003-08-14
4487,867,0.20000,2003-08-14
4487,1601,0.45000,2004-08-27
4488,341,0.50719,1997-05-01
4488,415,1.26796,2003-08-14
4488,867,0.20000,2003-08-14
4488,1454,0.30000,2004-08-27
4489,341,0.76923,1999-09-02
4489,383,0.96154,2003-08-22
4489,415,1.92308,2003-08-22
4489,1457,1.40000,2004-08-27
4490,341,0.66357,2003-08-22
4490,383,0.82946,2003-08-22
4490,415,1.65892,2003-08-22
4490,1457,1.40000,2004-08-27
4491,341,0.84531,1997-05-01
4491,415,2.11327,2003-08-22
4491,1601,0.45000,2004-08-27
4492,341,0.73542,2001-03-21
4492,383,0.91927,2003-08-25
4492,415,1.83855,2003-08-25
4492,1457,1.40000,2004-08-27
4493,341,0.39730,1997-05-01
4493,383,0.49660,2007-08-22
4493,415,0.99324,2003-08-25
4493,1456,0.40000,2011-04-18
4494,341,0.92561,1997-05-01
4494,383,1.15702,2003-08-25
4494,415,2.31403,2003-08-25
4494,1457,1.40000,2004-08-27
4495,341,0.71851,1997-05-01
4495,415,1.79628,2003-08-25
4495,867,0.20000,2003-08-25
4495,1601,0.45000,2004-08-27
4496,341,0.78191,1997-05-01
4496,415,1.95478,2003-08-25
4496,1601,0.45000,2004-08-27
4497,341,0.82418,1997-05-01
4497,383,1.03220,2003-08-25
4497,415,2.06440,2003-08-25
4497,1457,1.40000,2004-08-27
4498,341,0.71429,1997-05-01
4498,415,1.78571,2003-08-25
4498,867,0.20000,2003-08-25
4498,1601,0.45000,2004-08-27
4499,341,0.54100,1997-05-01
4499,415,1.35249,2003-08-25
4499,867,0.20000,2003-08-25
4499,1454,0.30000,2004-08-27
4500,341,0.50719,1997-05-01
4500,383,0.63399,2007-08-23
4500,415,1.26796,2003-08-25
4500,867,0.20000,2003-08-25
4500,1454,0.30000,2004-08-27
4501,341,0.52832,1997-05-01
4501,383,0.66040,2007-08-22
4501,415,1.32079,2003-08-25
4501,867,0.20000,2003-08-25
4501,1454,0.30000,2004-08-27
4502,1470,0.85000,2004-08-27
4503,341,0.67625,1997-05-01
4503,383,0.84530,2003-08-25
4503,415,1.69060,2008-02-07
4503,1602,2.15000,2004-08-27
4504,1470,0.85000,2004-08-27
4505,341,0.67625,1997-05-01
4505,383,0.84530,2003-08-25
4505,415,1.69060,2008-02-07
4505,1602,2.15000,2004-08-27
4506,350,0.44379,1997-05-01
4506,620,0.35503,1997-05-01
4506,1341,1.10947,2003-08-25
4506,1343,0.88757,2003-08-25
4506,1470,0.85000,2004-08-27
4507,350,0.59172,1997-05-01
4507,620,0.56636,1997-05-01
4507,1341,1.47930,2003-08-25
4507,1343,1.41589,2003-08-25
4507,1344,0.73965,2003-08-25
4507,1345,0.70795,2003-08-25
4507,1602,2.15000,2004-08-27
4508,341,0.39307,1997-05-01
4508,415,0.98267,2003-08-25
4508,1470,0.85000,2004-08-27
4509,341,0.48605,1997-05-01
4509,383,0.60757,2003-08-25
4509,415,1.21513,2003-08-25
4509,1602,2.15000,2004-08-27
4510,620,0.35503,1997-05-01
4510,1343,0.88757,2003-08-25
4510,1470,0.85000,2004-08-27
4511,620,0.56636,1997-05-01
4511,1343,1.41589,2003-08-25
4511,1345,0.70795,2003-08-25
4511,1602,2.15000,2004-08-27
4512,341,0.16061,1997-05-01
4512,415,0.40152,2003-08-25
4512,1470,0.85000,2004-08-27
4513,341,0.16061,1997-05-01
4513,415,0.40152,2003-08-25
4513,1470,0.85000,2004-08-27
4514,341,0.67625,1997-05-01
4514,383,0.84531,2003-08-25
4514,415,1.69062,2003-08-25
4514,1602,2.15000,2004-08-27
4515,1470,0.85000,2004-08-27
4516,1470,0.85000,2004-08-27
4517,341,0.59172,1997-05-01
4517,383,0.73965,2003-08-25
4517,415,1.47930,2003-08-25
4517,1602,2.15000,2004-08-27
4518,1470,0.85000,2004-08-27
4519,341,0.59172,1997-05-01
4519,383,0.73965,2003-08-25
4519,415,1.47930,2003-08-25
4519,1602,2.15000,2004-08-27
4520,350,0.59172,1997-05-01
4520,620,0.56636,1997-05-01
4520,1341,1.47930,2003-08-25
4520,1343,1.41589,2003-08-25
4520,1344,0.73965,2003-08-25
4520,1345,0.70795,2003-08-25
4520,1602,2.15000,2004-08-27
4521,341,0.16061,1997-05-01
4521,415,0.40152,2003-08-25
4521,1470,0.85000,2004-08-27
4522,1470,0.85000,2004-08-27
4523,341,0.66779,2003-08-25
4523,383,0.83474,2003-08-25
4523,415,1.66948,2003-08-25
4523,1457,1.40000,2004-08-27
4524,350,0.44379,1997-05-01
4524,620,0.35503,1997-05-01
4524,1341,1.10947,2003-08-25
4524,1343,0.88757,2003-08-25
4524,1470,0.85000,2004-08-27
4525,341,0.66779,2003-08-25
4525,383,0.83474,2003-08-25
4525,415,1.66948,2003-08-25
4525,1457,1.40000,2004-08-27
4526,1470,0.85000,2004-08-27
4527,341,0.59172,1997-05-01
4527,383,0.73965,2003-08-25
4527,415,1.47930,2003-08-25
4527,1602,2.15000,2004-08-27
4528,379,0.71006,2006-10-16
4528,612,0.47339,2014-02-05
4528,1011,0.88757,2006-10-16
4528,1309,0.28403,2014-02-05
4528,1310,0.59174,2014-02-05
4528,1312,0.42604,2006-10-16
4528,1454,0.30000,2004-08-13
4528,1641,0.07095,2006-10-16
4528,502517,0.10650,2006-10-16
4528,502518,0.14202,2014-02-05
4529,867,0.20000,2004-08-27
4529,1601,0.45000,2004-08-27
4530,341,0.52832,1997-05-01
4530,415,1.32080,2003-08-25
4530,867,0.20000,2003-08-25
4530,1454,0.30000,2004-08-27
4532,15,1.36000,1997-05-01
4532,1457,1.40000,2004-08-27
4533,15,1.50000,1997-05-01
4533,1457,1.40000,2004-08-27
4534,15,1.82000,2014-02-19
4534,1457,1.40000,2004-08-27
4535,15,1.80000,1997-05-01
4535,1457,1.40000,2004-08-27
4536,15,1.48000,1997-05-01
4536,1457,1.40000,2004-08-27
4537,233,1.44000,1997-05-01
4537,1457,1.40000,2004-08-27
4538,15,1.62000,2014-02-19
4538,1457,1.40000,2004-08-27
4539,15,1.24000,1997-05-01
4539,1457,1.40000,2004-08-27
4541,75,1.27000,1997-05-01
4541,1457,1.40000,2004-08-27
4542,75,1.29000,1997-05-01
4542,1457,1.40000,2004-08-27
4543,75,1.52000,1997-05-01
4543,1457,1.40000,2004-08-27
4544,75,1.71000,2014-02-19
4544,1457,1.40000,2004-08-27
4548,341,0.90448,1997-05-01
4548,1482,1.10000,2004-08-27
4548,1609,0.96000,2014-02-19
4549,164,0.63000,1997-05-01
4549,1461,0.55000,2004-08-27
4549,1546,0.31500,2007-06-15
4550,164,1.15000,1997-05-01
4550,1457,1.40000,2004-08-27
4551,233,1.37000,2001-04-24
4551,1457,1.40000,2004-08-27
4552,164,1.65000,1997-05-01
4552,1457,1.40000,2004-08-27
4553,245,0.67500,2004-08-27
4553,403,1.35000,1997-05-01
4553,1496,0.75000,2004-08-27
4554,438,1.09000,2015-01-08
4554,1496,0.75000,2004-08-27
4554,1603,0.43600,2015-01-08
4556,341,0.60860,1997-05-01
4556,383,0.76078,2003-08-11
4556,415,1.52156,2003-08-11
4556,1497,0.70000,2004-08-27
4557,48,1.20000,2014-02-19
4557,383,0.91398,2005-02-11
4558,24,0.67000,1997-05-01
4558,1454,0.30000,2004-08-27
4558,1604,0.33500,2004-08-27
4559,24,0.55000,1997-05-01
4559,49,0.04000,1997-05-01
4559,1454,0.30000,2004-08-27
4559,1605,0.24000,2004-08-27
4561,289,1.55000,1997-05-01
4561,415,1.85030,2005-02-11
4562,289,1.58000,1997-05-01
4562,383,0.75020,2012-08-30
4562,415,1.50040,2005-02-11
4563,289,1.53000,1997-05-01
4563,383,0.92515,2012-08-30
4563,415,1.85030,2005-02-11
4564,402,1.48000,1997-05-01
4564,1455,1.00000,2004-08-27
4565,402,1.63000,1997-05-01
4565,1455,1.00000,2004-08-27
4571,341,1.06932,1997-05-01
4571,383,1.33664,2003-08-11
4571,415,2.67329,2003-08-11
4572,341,0.64807,1997-05-01
4572,383,0.80833,2003-08-11
4572,415,1.61665,2003-08-11
4572,1455,1.00000,2004-08-27
4575,28,0.60000,1997-05-01
4575,1455,1.00000,2004-08-27
4576,97,0.91000,1997-05-01
4576,1455,1.00000,2004-08-27
4577,444,1.39000,1997-05-01
4577,1455,1.00000,2004-08-27
4579,341,0.58326,1997-05-01
4579,383,0.73436,2003-08-11
4579,415,1.46872,2003-08-11
4579,1455,1.00000,2004-08-27
4580,341,0.61144,1997-05-01
4580,383,0.76430,2003-08-11
4580,415,1.52859,2003-08-11
4580,1455,1.00000,2004-08-27
4581,341,0.61426,2008-03-26
4581,383,0.80330,2008-03-26
4581,415,1.53570,2008-03-26
4581,1455,1.00000,2004-08-27
4582,341,1.17498,1997-05-01
4582,383,1.46870,2003-08-11
4582,415,2.93745,2003-08-11
4582,1455,1.00000,2004-08-27
4583,341,0.66498,2008-07-08
4583,383,0.83122,2008-07-08
4583,415,1.66240,2008-07-08
4583,1455,1.00000,2004-08-27
4584,341,0.91857,1997-05-01
4584,383,1.14645,2003-08-11
4584,415,2.29290,2003-08-11
4584,1455,1.00000,2004-08-27
4585,446,1.44000,1997-05-01
4585,1455,1.00000,2004-08-27
4586,196,0.17000,2014-04-30
4586,1455,1.00000,2004-08-27
4587,341,0.73964,1997-05-01
4587,383,0.92456,2003-08-11
4587,395,2.17000,1997-05-01
4587,415,1.84911,2003-08-11
4587,1457,1.40000,2004-08-27
4588,341,0.73964,1997-05-01
4588,383,0.92456,2003-08-11
4588,415,1.84911,2003-08-11
4588,1457,1.40000,2004-08-27
4588,1649,0.93000,2007-08-08
4589,395,2.04000,1997-05-01
4589,1457,1.40000,2004-08-27
4590,341,0.73964,1997-05-01
4590,383,0.92456,2003-08-11
4590,415,1.84911,2003-08-11
4590,1457,1.40000,2004-08-27
4590,1649,2.41000,2014-04-30
4591,341,0.73964,1997-05-01
4591,383,0.92456,2003-08-11
4591,415,1.84911,2003-08-11
4591,1457,1.40000,2004-08-27
4591,1649,2.41000,2014-02-19
4592,395,3.36000,1997-05-01
4592,1457,1.40000,2004-08-27
4593,341,0.73964,1997-05-01
4593,383,0.92456,2003-08-11
4593,395,2.20000,1997-05-01
4593,415,1.84911,2003-08-11
4593,1457,1.40000,2004-08-27
4594,395,2.01000,1997-05-01
4594,1457,1.40000,2004-08-27
4595,395,3.04000,1997-05-01
4595,1457,1.40000,2004-08-27
4595,1649,1.52000,2007-06-21
4596,139,1.55000,1997-05-01
4596,553,0.74000,1997-05-01
4596,1457,1.40000,2004-08-27
4597,44,1.74000,1997-05-01
4597,1457,1.40000,2004-08-27
4598,44,1.83000,1997-05-01
4598,1457,1.40000,2004-08-27
4599,44,1.90000,1997-05-01
4599,1457,1.40000,2004-08-27
4600,44,1.80000,1997-05-01
4600,1457,1.40000,2004-08-27
4601,93,1.63000,1997-05-01
4601,1457,1.40000,2004-08-27
4602,93,1.92000,1997-05-01
4602,1457,1.40000,2004-08-27
4603,94,1.93000,1997-05-01
4603,1457,1.40000,2004-08-27
4604,341,0.70583,1997-05-01
4604,383,0.88229,2003-08-11
4604,415,1.76458,2003-08-11
4604,1457,1.40000,2004-08-27
4605,447,1.13000,1997-05-01
4605,1457,1.40000,2004-08-27
4607,867,2.22000,2014-01-13
4607,1457,1.40000,2004-08-27
4609,535,0.69000,2014-04-30
4609,1457,1.40000,2004-08-27
4610,341,0.55790,1997-05-01
4610,383,0.69738,2003-08-11
4610,415,1.39496,2003-08-11
4610,1457,1.40000,2004-08-27
4611,341,0.73542,1997-05-01
4611,383,0.91927,2003-08-11
4611,415,1.83855,2003-08-11
4611,1457,1.40000,2004-08-27
4612,301,1.44000,1997-05-01
4612,1457,1.40000,2004-08-27
4613,301,2.25000,1997-05-01
4613,1457,1.40000,2004-08-27
4614,1332,1.63000,1997-05-01
4614,1457,1.40000,2004-08-27
4615,301,2.61000,2001-12-07
4615,1457,1.40000,2004-08-27
4616,27,0.91000,2014-02-19
4616,1457,1.40000,2004-08-27
4617,27,1.13000,1997-05-01
4617,1457,1.40000,2004-08-27
4618,27,1.54000,1997-05-01
4618,1457,1.40000,2004-08-27
4619,27,1.55000,1997-05-01
4619,1457,1.40000,2004-08-27
4620,27,1.66000,1997-05-01
4620,1457,1.40000,2004-08-27
4621,27,1.55000,2014-02-19
4621,1457,1.40000,2004-08-27
4622,27,2.28000,1997-05-01
4622,1457,1.40000,2004-08-27
4623,27,1.82000,2014-02-19
4623,1457,1.40000,2004-08-27
4624,27,1.95000,1997-05-01
4624,1457,1.40000,2004-08-27
4626,27,2.54000,1997-05-01
4626,1457,1.40000,2004-08-27
4627,27,2.58000,1997-05-01
4627,1457,1.40000,2004-08-27
4628,27,3.04000,1997-05-01
4628,1457,1.40000,2004-08-27
4629,233,1.82000,1997-05-01
4629,1457,1.40000,2004-08-27
4631,233,1.46000,1997-05-01
4631,1457,1.40000,2004-08-27
4632,233,1.58000,1997-05-01
4632,1457,1.40000,2004-08-27
4633,233,1.83000,1997-05-01
4633,1457,1.40000,2004-08-27
4634,27,0.78000,2014-02-19
4634,1457,1.40000,2004-08-27
4635,27,1.06000,2003-08-11
4635,554,0.47000,1997-05-01
4635,1457,1.40000,2004-08-27
4636,27,1.10000,1997-05-01
4636,1457,1.40000,2004-08-27
4637,27,1.76000,1997-05-01
4637,1457,1.40000,2004-08-27
4638,27,2.15000,1997-05-01
4638,1457,1.40000,2004-08-27
4639,27,1.37000,1997-05-01
4639,1457,1.40000,2004-08-27
4641,27,2.59000,1997-05-01
4641,1457,1.40000,2004-08-27
4642,233,1.46000,1997-05-01
4642,1457,1.40000,2004-08-27
4643,233,1.43000,1997-05-01
4643,1457,1.40000,2004-08-27
4644,135,0.98000,1997-05-01
4644,1457,1.40000,2004-08-27
4645,135,1.14000,1997-05-01
4645,1457,1.40000,2004-08-27
4646,135,1.75000,1997-05-01
4646,1457,1.40000,2004-08-27
4647,233,1.39000,1997-05-01
4647,1457,1.40000,2004-08-27
4648,233,1.76000,1997-05-01
4648,1457,1.40000,2004-08-27
4649,233,2.04000,1997-05-01
4649,1457,1.40000,2004-08-27
4650,1457,1.40000,2004-08-27
4650,502529,1.96000,2014-02-19
4651,1457,1.40000,2004-08-27
4651,502529,1.90000,2014-02-19
4652,1457,1.40000,2004-08-27
4652,502529,2.37000,2014-02-19
4653,341,0.55790,1997-05-01
4653,383,0.69738,2003-08-11
4653,415,1.39496,2003-08-11
4653,1482,1.10000,2004-08-27
4654,88,1.46000,1997-05-01
4654,1470,0.85000,2004-08-27
4655,435,0.78000,1997-05-01
4655,1461,0.55000,2004-08-27
4655,1606,0.31200,2004-08-27
4656,453,0.83000,1997-05-01
4656,867,0.85000,2009-12-18
4656,1489,1.25000,2004-08-27
4656,1497,0.70000,2011-02-24
4657,216,2.96000,1997-05-01
4657,1457,1.40000,2004-08-27
4658,216,2.99000,1997-05-01
4658,1457,1.40000,2004-08-27
4659,216,3.39000,1997-05-01
4659,1457,1.40000,2004-08-27
4660,216,3.95000,1997-05-01
4660,1457,1.40000,2004-08-27
4661,216,3.02000,1997-05-01
4661,1457,1.40000,2004-08-27
4662,140,1.15000,1997-05-01
4662,536,0.76000,1997-05-01
4662,867,0.85000,2009-12-18
4662,1497,0.70000,2004-08-27
4663,140,1.15000,1997-05-01
4663,536,0.76000,1997-05-01
4663,867,0.85000,2009-12-18
4663,1497,0.70000,2004-08-27
4664,140,1.69000,2001-03-21
4664,160,1.34000,2001-04-24
4664,553,0.85000,2001-04-24
4664,867,0.85000,2009-12-18
4664,1497,0.70000,2004-09-07
4664,1499,1.00000,2005-06-23
4665,341,1.01437,1997-05-01
4665,383,1.26796,2003-08-11
4665,415,2.53593,2003-08-11
4665,1457,1.40000,2004-08-27
4666,341,1.20456,1997-05-01
4666,383,1.50570,2003-08-11
4666,415,3.01141,2003-08-11
4666,1457,1.40000,2004-08-27
4669,27,2.26000,1997-05-01
4669,1457,1.40000,2004-08-27
4711,341,1.05660,2000-10-31
4711,415,2.64159,2003-03-13
4722,341,1.05670,2008-07-14
4722,385,0.15810,2008-07-14
4722,428,0.31700,2008-07-14
4722,990,0.50000,2003-03-13
4722,1454,0.30000,2010-07-27
4723,385,0.01700,2000-12-13
4723,439,0.00700,2000-12-13
4723,1484,0.00500,2004-07-07
4724,385,0.01622,2003-03-21
4724,428,0.03243,2003-03-21
4724,439,0.00541,2003-03-21
4724,798,0.00100,2000-12-13
4724,1484,0.00500,2004-07-07
4725,385,0.05777,2003-03-21
4725,439,0.01926,2003-03-21
4725,1484,0.00500,2004-07-07
4726,385,0.01600,2000-12-13
4726,439,0.00500,2000-12-13
4726,1484,0.00500,2004-07-07
4727,341,1.28910,2001-04-25
4727,385,0.19336,2003-09-23
4727,415,3.22274,2003-09-23
4727,428,0.38673,2004-07-13
4728,341,0.98480,2000-12-13
4728,383,1.23098,2005-02-11
4728,415,2.46196,2005-02-11
4729,341,1.08110,2003-09-19
4729,415,2.70270,2003-09-19
4729,428,0.32430,2003-09-19
4729,439,0.05406,2004-07-13
4730,341,1.21620,2003-09-23
4730,385,0.18243,2003-09-23
4730,415,3.04050,2003-09-23
4730,439,0.06811,2003-09-23
4731,341,1.21622,2003-09-19
4731,385,0.18240,2003-09-19
4731,415,3.04050,2003-09-19
4733,341,0.46850,2008-03-26
4733,385,0.07030,2008-03-26
4734,341,1.06510,2003-09-19
4734,415,2.66270,2003-09-19
4734,640,0.63905,2003-09-19
4735,341,1.05660,2000-12-13
4735,383,1.32080,2000-12-13
4735,415,2.64159,2003-09-23
4736,341,1.01440,2008-03-26
4736,383,1.26800,2008-03-26
4736,415,2.53610,2008-03-26
4745,1489,1.25000,2004-08-17
4745,502468,0.90000,2012-08-16
4746,1122,0.56640,2006-09-19
4746,1124,1.41600,2006-09-19
4746,1455,1.00000,2004-08-17
4746,1496,0.75000,2012-08-16
4757,1489,1.25000,2004-08-17
4757,502468,0.90000,2012-08-16
4758,1122,0.56640,2006-09-19
4758,1124,1.41600,2006-09-19
4758,1455,1.00000,2004-08-17
4758,1496,0.75000,2012-08-16
4776,95,0.28000,2000-12-13
4777,95,0.28000,2000-12-13
4778,95,0.15000,2000-12-13
4779,341,1.01438,2004-06-03
4779,385,0.15216,2004-06-03
4779,389,1.77517,2004-08-18
4780,341,1.03500,2000-12-13
4780,415,2.58875,2004-06-03
4781,1489,1.25000,2004-08-23
4781,502468,0.90000,2012-08-17
4782,1122,0.56640,2006-08-30
4782,1124,1.41600,2006-08-30
4782,1455,1.00000,2004-08-23
4782,1496,0.75000,2012-08-17
4783,1489,1.25000,2004-08-23
4783,502468,0.90000,2012-08-17
4784,1122,0.56640,2006-08-30
4784,1124,1.41600,2006-08-30
4784,1455,1.00000,2004-08-23
4784,1496,0.75000,2012-08-17
4785,1489,1.25000,2004-08-23
4785,502468,0.90000,2012-08-17
4786,1122,0.56640,2006-08-30
4786,1124,1.41600,2006-08-30
4786,1455,1.00000,2004-08-23
4786,1496,0.75000,2012-08-17
4791,1489,1.25000,2004-08-23
4791,502468,0.90000,2012-08-17
4792,1455,1.00000,2004-08-23
4792,1496,0.75000,2012-08-17
4794,1489,1.25000,2004-08-23
4794,502468,0.90000,2012-08-17
4795,1122,0.56640,2006-08-30
4795,1124,1.41600,2006-08-30
4795,1455,1.00000,2004-08-23
4795,1496,0.75000,2012-08-17
4797,1489,1.25000,2004-08-23
4797,502468,0.90000,2012-08-17
4800,1122,0.56640,2006-08-30
4800,1124,1.41600,2006-08-30
4800,1455,1.00000,2004-08-23
4800,1496,0.75000,2012-08-17
4809,1489,1.25000,2004-08-23
4809,502468,0.90000,2012-08-17
4810,1122,0.56640,2006-08-30
4810,1124,1.41600,2006-08-30
4810,1455,1.00000,2004-08-23
4810,1496,0.75000,2012-08-17
4811,1489,1.25000,2004-08-23
4811,502468,0.90000,2012-08-17
4812,1122,0.56640,2006-08-30
4812,1124,1.41600,2006-08-30
4812,1455,1.00000,2004-08-23
4812,1496,0.75000,2012-08-17
4813,1489,1.25000,2004-08-23
4813,502468,0.90000,2012-08-17
4814,1122,0.56640,2006-08-30
4814,1124,1.41600,2006-08-30
